K14187,32451.0,35808.0,48490.0,127939.0,139502.0
K03074,28424.0,10982.0,79781.0,14858.0,13889.0
K09810,20504.0,25397.0,31222.0,35882.0,50794.0
K07648,68464.0,87914.0,104252.0,98028.0,93360.0
K01972,59719.0,64416.0,80520.0,85888.0,102663.0
K02045,32485.0,59130.0,105485.0,118260.0,149285.0
K02016,28620.0,54696.0,28302.0,0.0,64872.0
K10011,59400.0,0.0,0.0,0.0,0.0
K07387,22680.0,30996.0,31248.0,23940.0,27216.0
K01812,42300.0,77550.0,92120.0,0.0,0.0
K00852,27810.0,41097.0,51912.0,50367.0,43569.0
K01356,18180.0,19998.0,25250.0,26664.0,31714.0
K06178,26481.0,40158.0,57327.0,65475.0,74205.0
K00874,28119.0,36462.0,43569.0,48204.0,51912.0
K07106,27416.0,32780.0,30992.0,25032.0,20562.0
K03649,15456.0,16296.0,30240.0,32424.0,38304.0
K04044,57288.0,79464.0,123200.0,136136.0,184800.0
K01929,42488.0,50172.0,68252.0,95372.0,118424.0
K12372,32064.0,47094.0,72144.0,74148.0,79826.0
K11175,20661.0,25773.0,43665.0,44730.0,69225.0
K00219,65184.0,71904.0,59808.0,34944.0,16800.0
K02687,28421.0,34574.0,48638.0,0.0,87021.0
K00951,73656.0,104160.0,116808.0,104160.0,98952.0
K11720,34650.0,34300.0,39900.0,30800.0,48650.0
K00566,37168.0,62928.0,66976.0,65504.0,92368.0
K05349,77265.0,126225.0,162945.0,170595.0,234855.0
K01176,50490.0,37125.0,61380.0,68310.0,71280.0
K01919,53354.0,56980.0,71484.0,77182.0,98938.0
K01250,32344.0,51315.0,57846.0,56913.0,40119.0
K02396,56888.0,0.0,0.0,0.0,0.0
K03828,17368.0,26052.0,0.0,33066.0,38076.0
K10551,53550.0,0.0,0.0,0.0,0.0
K14977,37100.0,0.0,0.0,0.0,0.0
K11755,21721.0,38773.0,61103.0,100282.0,131544.0
K10678,25920.0,32400.0,37200.0,47760.0,49680.0
K13069,38150.0,26250.0,27650.0,21000.0,18550.0
K04761,33245.0,46665.0,60085.0,60695.0,74115.0
K02858,23870.0,0.0,58590.0,70959.0,71176.0
K13634,35964.0,49572.0,78084.0,85536.0,90396.0
K00872,34720.0,56420.0,90830.0,171740.0,203980.0
K02399,15594.0,0.0,0.0,0.0,0.0
K03092,53901.0,59625.0,70119.0,70119.0,73458.0
K12573,92682.0,103251.0,139023.0,169104.0,201624.0
K00942,24012.0,26496.0,37260.0,48024.0,74520.0
K01011,51330.0,60465.0,51765.0,0.0,0.0
K00632,51448.0,59732.0,58860.0,38368.0,27904.0
K09001,44280.0,55350.0,49815.0,37638.0,46125.0
K01790,42000.0,60550.0,100100.0,101850.0,120750.0
K03685,27346.0,38420.0,52432.0,57630.0,77518.0
K00855,34969.0,0.0,0.0,0.0,0.0
K09823,20691.0,18297.0,24966.0,19152.0,24795.0
K00882,38064.0,45552.0,58968.0,77064.0,72072.0
K01591,30380.0,50470.0,88690.0,110250.0,176155.0
K03527,39816.0,55300.0,74576.0,86900.0,99224.0
K02558,57582.0,81803.0,121105.0,139842.0,185999.0
K03072,78105.0,99630.0,140220.0,149445.0,158055.0
K00764,64640.0,62620.0,120695.0,239875.0,267145.0
K00626,50304.0,0.0,0.0,0.0,0.0
K01516,25216.0,38021.0,60282.0,72693.0,88847.0
K00145,43086.0,48096.0,84502.0,275884.0,185704.0
K03704,9100.0,0.0,0.0,45010.0,0.0
K01241,68508.0,96015.0,137535.0,145320.0,163485.0
K07685,29925.0,45225.0,52200.0,53775.0,59850.0
K00795,40066.0,50830.0,64584.0,63089.0,67275.0
K04042,61560.0,87552.0,139080.0,175104.0,242592.0
K05876,27200.0,0.0,0.0,0.0,0.0
K03817,24344.0,22375.0,0.0,22196.0,17542.0
K03517,47539.0,72870.0,88832.0,97160.0,124920.0
K12142,47950.0,0.0,0.0,0.0,0.0
K00560,36432.0,48312.0,67584.0,74184.0,98208.0
K00946,45500.0,52000.0,66300.0,76050.0,76050.0
K03831,27495.0,30225.0,39780.0,36855.0,39780.0
K01515,29469.0,37202.0,44726.0,48488.0,48906.0
K00117,113828.0,101888.0,148852.0,197408.0,344668.0
K11076,54288.0,65975.0,64090.0,61828.0,0.0
K02407,67680.0,0.0,0.0,0.0,0.0
K00619,64235.0,98346.0,139545.0,254282.0,257383.0
K00067,43946.0,69230.0,105952.0,118293.0,159530.0
K03438,51450.0,76650.0,69300.0,79800.0,101850.0
K10804,30992.0,38272.0,49504.0,47840.0,52208.0
K01195,89847.0,0.0,0.0,0.0,0.0
K03785,37548.0,55692.0,62496.0,59220.0,74340.0
K10558,52500.0,50750.0,15050.0,0.0,0.0
K12340,74745.0,91080.0,106920.0,124245.0,120285.0
K03182,75544.0,96915.0,128723.0,116795.0,97909.0
K03701,142880.0,144760.0,164500.0,169200.0,182360.0
K11072,58212.0,80892.0,116046.0,129654.0,169344.0
K11139,47100.0,0.0,0.0,0.0,0.0
K13497,83898.0,90801.0,125847.0,247977.0,285147.0
K02769,88954.0,94021.0,125549.0,117667.0,103592.0
K05368,36814.0,54056.0,72929.0,76191.0,88074.0
K05816,66080.0,58646.0,55342.0,42539.0,0.0
K08309,103200.0,99330.0,114810.0,91590.0,109005.0
K01897,92092.0,94952.0,92664.0,57772.0,41184.0
K08281,35697.0,38544.0,46209.0,55407.0,59787.0
K07735,30481.0,44880.0,68629.0,80597.0,104159.0
K01512,15456.0,12328.0,12328.0,11592.0,11592.0
K01792,49392.0,86142.0,107310.0,213150.0,184926.0
K10017,43690.0,67334.0,64250.0,72474.0,69133.0
K01755,77690.0,157208.0,284254.0,404902.0,759991.0
K00060,58652.0,78089.0,64790.0,0.0,61721.0
K02528,60900.0,74200.0,100800.0,111300.0,191800.0
K10805,49764.0,51194.0,56342.0,62062.0,76076.0
K01112,37584.0,46008.0,60912.0,70200.0,72792.0
K00758,76560.0,65120.0,73920.0,73920.0,84480.0
K01091,44100.0,70056.0,0.0,0.0,0.0
K06180,58680.0,74328.0,84108.0,110514.0,129748.0
K02523,58140.0,72029.0,116926.0,125324.0,173128.0
K12700,55328.0,72048.0,69920.0,44384.0,17328.0
K01443,69524.0,0.0,68378.0,0.0,0.0
K09013,45136.0,38192.0,47120.0,54312.0,58776.0
K03550,36946.0,0.0,0.0,0.0,0.0
K00891,31842.0,48198.0,69426.0,69426.0,70122.0
K03804,42822.0,52416.0,54054.0,64116.0,73008.0
K12410,64050.0,89250.0,134050.0,132650.0,157500.0
K03088,34953.0,35144.0,43548.0,40683.0,56727.0
K03603,44215.0,60228.0,65725.0,72895.0,83172.0
K00281,177045.0,370359.0,650760.0,786654.0,910107.0
K01778,50690.0,67404.0,86584.0,91242.0,100010.0
K07738,27714.0,34121.0,38293.0,25330.0,49468.0
K03556,168487.0,274805.0,289221.0,211735.0,91902.0
K01589,67450.0,0.0,0.0,225425.0,0.0
K00548,233130.0,315339.0,505524.0,550923.0,717795.0
K00598,48384.0,53424.0,47628.0,36540.0,24696.0
K02417,26304.0,0.0,0.0,0.0,0.0
K02444,57707.0,62790.0,82225.0,94185.0,136045.0
K10549,60409.0,59157.0,61348.0,59783.0,14398.0
K00564,66199.0,77861.0,100499.0,114562.0,113876.0
K12957,68482.0,55774.0,55421.0,60363.0,78013.0
K01834,41710.0,60630.0,90945.0,94170.0,95890.0
K01126,48165.0,50635.0,47177.0,44707.0,50388.0
K01995,49980.0,66300.0,90270.0,104295.0,113220.0
K09687,60984.0,74844.0,92708.0,90552.0,108108.0
K02846,74400.0,110856.0,130200.0,147684.0,187116.0
K06949,70000.0,80500.0,91700.0,88550.0,107450.0
K03637,32522.0,39123.0,59570.0,61180.0,64883.0
K02837,168872.0,236588.0,362824.0,513304.0,628672.0
K06445,165242.0,218966.0,214082.0,153032.0,78144.0
K00364,70788.0,93343.0,182522.0,343183.0,321669.0
K04095,40800.0,30400.0,28600.0,28400.0,30800.0
K01580,95530.0,0.0,0.0,55920.0,0.0
K01147,132664.0,202860.0,291732.0,399924.0,521640.0
K02500,53148.0,87462.0,142674.0,164088.0,251550.0
K00528,51088.0,62992.0,75640.0,90272.0,85064.0
K03568,100048.0,106782.0,146224.0,156806.0,230880.0
K05365,176396.0,218596.0,241384.0,251512.0,256576.0
K06183,49203.0,68145.0,97482.0,110187.0,150150.0
K01119,137811.0,164985.0,198629.0,148163.0,114519.0
K00340,21400.0,0.0,0.0,0.0,0.0
K07796,99360.0,142600.0,131560.0,95680.0,78660.0
K02071,75803.0,101871.0,179389.0,226037.0,284004.0
K07665,50167.0,62879.0,45854.0,51075.0,42676.0
K10010,55250.0,69250.0,62750.0,101750.0,131000.0
K03270,41548.0,63544.0,90428.0,103964.0,86668.0
K09812,49284.0,57942.0,69264.0,75702.0,85026.0
K06920,78050.0,96600.0,143850.0,154000.0,192150.0
K00242,25760.0,66585.0,87400.0,76590.0,41745.0
K03658,153216.0,188784.0,268812.0,274968.0,286596.0
K05590,99456.0,117660.0,152292.0,156732.0,175380.0
K03635,33900.0,41100.0,59550.0,62700.0,80100.0
K00700,165256.0,210392.0,223496.0,267904.0,295568.0
K01087,60648.0,61978.0,69426.0,0.0,25270.0
K04082,39159.0,71649.0,97641.0,109953.0,144153.0
K00285,99360.0,177120.0,239328.0,251424.0,151200.0
K00797,66528.0,105408.0,144576.0,256608.0,207648.0
K01533,192654.0,273552.0,383640.0,393648.0,397818.0
K02397,73861.0,0.0,0.0,0.0,0.0
K00849,90152.0,94354.0,105432.0,93208.0,76018.0
K05879,49770.0,43050.0,47880.0,60060.0,73920.0
K06145,78778.0,72820.0,98638.0,105920.0,109561.0
K00244,143276.0,159530.0,154112.0,117390.0,82474.0
K04069,58794.0,66912.0,78474.0,92742.0,105534.0
K00793,51333.0,75402.0,122688.0,147609.0,178281.0
K01626,85796.0,0.0,0.0,0.0,0.0
K02760,25864.0,26076.0,28620.0,24592.0,25122.0
K02768,92496.0,100016.0,124456.0,131976.0,119944.0
K10000,59774.0,0.0,71632.0,74052.0,99462.0
K00330,36309.0,80556.0,75705.0,122598.0,64386.0
K01112,55056.0,77256.0,108336.0,125208.0,135198.0
K08289,97216.0,112112.0,161504.0,317520.0,376320.0
K07722,32984.0,64239.0,65170.0,62377.0,82992.0
K02052,85935.0,57290.0,0.0,0.0,0.0
K07798,104192.0,169312.0,184371.0,148962.0,118030.0
K03885,111104.0,123690.0,166656.0,198772.0,308140.0
K00568,61440.0,93600.0,136320.0,156480.0,196560.0
K00048,98048.0,146689.0,94984.0,36768.0,22980.0
K05596,76032.0,98901.0,124146.0,127116.0,160974.0
K01821,90300.0,0.0,0.0,0.0,0.0
K03116,23140.0,28836.0,43521.0,43343.0,44322.0
K00979,64976.0,88040.0,124496.0,146568.0,190464.0
K01491,75744.0,108288.0,163296.0,211104.0,244224.0
K00790,111873.0,157963.0,221651.0,250562.0,319278.0
K03148,67017.0,93121.0,170931.0,207828.0,230418.0
K03590,112980.0,147840.0,210000.0,188160.0,239820.0
K00057,91530.0,87462.0,95259.0,98988.0,109497.0
K00931,99457.0,138359.0,171022.0,178362.0,202584.0
K02501,53508.0,73500.0,123088.0,158956.0,224812.0
K03526,101556.0,132432.0,175956.0,183768.0,222456.0
K12972,85800.0,134160.0,165984.0,185952.0,196560.0
K01070,77006.0,116482.0,150120.0,133718.0,141224.0
K01438,106857.0,137497.0,202990.0,289548.0,384915.0
K03636,22761.0,27054.0,32886.0,41310.0,39123.0
K03788,76693.0,131164.0,166123.0,0.0,0.0
K01883,130924.0,159967.0,248018.0,280749.0,404297.0
K01599,100536.0,123900.0,156468.0,185496.0,229746.0
K03554,86658.0,108777.0,139683.0,140289.0,191496.0
K03407,187698.0,0.0,0.0,0.0,0.0
K00287,45792.0,61374.0,61374.0,62646.0,64872.0
K00767,85536.0,108108.0,129492.0,131571.0,159489.0
K02496,113577.0,137943.0,171348.0,168990.0,160344.0
K00800,123830.0,154147.0,233569.0,327509.0,505995.0
K00763,116800.0,173600.0,220800.0,230400.0,300400.0
K00540,73876.0,52624.0,42251.0,49082.0,43769.0
K01424,99034.0,101738.0,116610.0,198068.0,155142.0
K03776,102900.0,0.0,0.0,0.0,0.0
K03149,75264.0,150016.0,321024.0,367104.0,418560.0
K00945,66965.0,76499.0,85806.0,98291.0,130071.0
K01710,106495.0,160284.0,279414.0,348365.0,427785.0
K00604,92925.0,96390.0,137025.0,148680.0,163800.0
K03152,58212.0,74284.0,99764.0,118384.0,154448.0
K01659,115922.0,0.0,0.0,0.0,0.0
K01736,107876.0,134664.0,209960.0,144438.0,254848.0
K03435,100200.0,130260.0,134936.0,113226.0,99866.0
K01953,166200.0,264812.0,456496.0,609400.0,694162.0
K03087,110532.0,120414.0,199836.0,189954.0,227652.0
K03981,71508.0,79060.0,106200.0,115640.0,148680.0
K01092,81168.0,127092.0,207726.0,334017.0,354576.0
K03761,141215.0,217147.0,201405.0,148160.0,100934.0
K05789,99450.0,159900.0,226850.0,272025.0,302575.0
K03147,193086.0,381755.0,699779.0,965430.0,1246856.0
K01937,168405.0,257240.0,444175.0,594050.0,767905.0
K05995,70990.0,100760.0,92287.0,119538.0,58166.0
K06222,83037.0,142578.0,125757.0,68085.0,59274.0
K00681,179447.0,160983.0,231954.0,253303.0,212913.0
K07806,119764.0,0.0,0.0,0.0,0.0
K04087,105878.0,129926.0,208416.0,220440.0,253506.0
K12371,103986.0,160884.0,258984.0,261273.0,235440.0
K01488,106227.0,119880.0,113220.0,98235.0,85914.0
K01996,75603.0,87927.0,127032.0,135327.0,147414.0
K05804,92191.0,97682.0,112421.0,111265.0,130050.0
K03168,281125.0,323510.0,416065.0,444610.0,551005.0
K00640,90363.0,111111.0,120393.0,114114.0,116298.0
K02035,116200.0,92050.0,49700.0,0.0,0.0
K01585,219114.0,390852.0,714588.0,914620.0,1087016.0
K00631,275391.0,321703.0,311779.0,288623.0,332454.0
K01460,117600.0,0.0,0.0,298200.0,0.0
K03076,149291.0,219285.0,284849.0,348641.0,321618.0
K12339,102414.0,145743.0,235128.0,347541.0,466620.0
K00847,102680.0,99660.0,104794.0,93016.0,77010.0
K01735,123080.0,161814.0,201634.0,188964.0,210322.0
K01945,146718.0,218361.0,363792.0,601458.0,820248.0
K09903,83145.0,212562.0,294261.0,281488.0,478385.0
K00928,154905.0,220459.0,304871.0,513656.0,706277.0
K03686,130096.0,168824.0,224472.0,225224.0,234624.0
K00390,84424.0,123464.0,203740.0,225944.0,341112.0
K02338,126636.0,155550.0,195444.0,207522.0,222894.0
K13498,156844.0,202044.0,277076.0,394596.0,570424.0
K00602,187266.0,302059.0,578726.0,898242.0,1280709.0
K03602,28640.0,33840.0,37280.0,34240.0,42640.0
K14170,139346.0,181034.0,250900.0,245882.0,301466.0
K09888,39567.0,48941.0,59187.0,61912.0,66381.0
K01739,140118.0,268270.0,438496.0,570894.0,484816.0
K03075,40480.0,53680.0,78760.0,92400.0,101750.0
K11103,157504.0,0.0,0.0,0.0,0.0
K02035,198690.0,226077.0,248094.0,196005.0,175062.0
K10542,187220.0,223652.0,294492.0,197340.0,90574.0
K03439,88669.0,92971.0,130972.0,162281.0,181640.0
K08325,143577.0,186921.0,170280.0,176472.0,282510.0
K01355,117924.0,153111.0,212707.0,278326.0,335069.0
K00891,64356.0,85808.0,125079.0,155181.0,224554.0
K01921,135772.0,6188.0,11648.0,498316.0,23296.0
K04336,41030.0,0.0,0.0,0.0,0.0
K01620,124542.0,191808.0,276390.0,278388.0,336996.0
K01433,104720.0,168840.0,198800.0,341320.0,420280.0
K03732,157875.0,187345.0,273229.0,309435.0,391530.0
K03217,206048.0,287152.0,425796.0,460320.0,496488.0
K00840,153468.0,164024.0,95410.0,46284.0,28014.0
K03644,121659.0,163710.0,185538.0,202872.0,238503.0
K03645,68599.0,82536.0,91586.0,97378.0,127243.0
K13038,153874.0,0.0,0.0,226954.0,0.0
K00133,128060.0,146595.0,213658.0,207255.0,245336.0
K01887,220991.0,293693.0,362356.0,422941.0,553920.0
K00013,166222.0,233058.0,367598.0,498666.0,602392.0
K02356,72770.0,96900.0,142120.0,178220.0,213750.0
K00688,319480.0,368380.0,460475.0,471070.0,475145.0
K02398,38218.0,0.0,0.0,0.0,0.0
K01243,91872.0,123424.0,176784.0,206944.0,287448.0
K00651,122673.0,191580.0,262650.0,302202.0,390576.0
K00335,178000.0,215825.0,310610.0,369795.0,332415.0
K00688,321988.0,471027.0,766714.0,870324.0,659119.0
K01520,61004.0,72027.0,167006.0,187995.0,122763.0
K07320,125860.0,162440.0,192200.0,196540.0,244900.0
K03417,120768.0,0.0,0.0,0.0,0.0
K05516,125154.0,128214.0,149634.0,165240.0,187884.0
K03593,153135.0,194463.0,275274.0,312174.0,461988.0
K00850,130200.0,157480.0,192510.0,188480.0,209560.0
K06726,58380.0,75477.0,76311.0,60187.0,36835.0
K02470,339288.0,441396.0,633552.0,713952.0,884400.0
K12500,148050.0,133700.0,86100.0,38850.0,21000.0
K01258,172584.0,176256.0,226032.0,230928.0,172992.0
K00275,92432.0,120772.0,145406.0,168732.0,200996.0
K03720,46224.0,51408.0,43092.0,55296.0,42120.0
K05520,150150.0,114800.0,113750.0,119000.0,130200.0
K03797,293260.0,381920.0,508772.0,546282.0,639716.0
K00215,117663.0,166803.0,220311.0,255801.0,505869.0
K07684,93096.0,126792.0,228312.0,257256.0,266328.0
K06075,63510.0,81030.0,111690.0,111836.0,140744.0
K00265,663592.0,1413938.0,2899410.0,3922194.0,6838346.0
K01890,347415.0,566835.0,928560.0,1255305.0,1715610.0
K01142,117920.0,151688.0,195640.0,192692.0,233428.0
K07258,178126.0,257920.0,408642.0,502944.0,674622.0
K00930,114552.0,159444.0,234006.0,293604.0,416154.0
K11926,59185.0,110789.0,226233.0,247114.0,337687.0
K03841,148736.0,226092.0,322372.0,341960.0,396076.0
K11751,248050.0,253550.0,351450.0,364650.0,376200.0
K00526,170704.0,213944.0,339528.0,404200.0,421496.0
K00697,216144.0,197658.0,235578.0,214722.0,218988.0
K03106,207021.0,255945.0,338391.0,395016.0,551301.0
K03272,219420.0,322929.0,387801.0,420237.0,519453.0
K02064,161700.0,223300.0,350000.0,449400.0,602350.0
K01784,159030.0,191862.0,201438.0,224010.0,226062.0
K02108,127370.0,0.0,0.0,0.0,0.0
K01069,118221.0,129767.0,116966.0,137297.0,111444.0
K01485,203472.0,422928.0,835488.0,1330128.0,1218240.0
K01889,154344.0,219090.0,350217.0,447990.0,557862.0
K00266,224200.0,480968.0,894440.0,1163008.0,1722800.0
K01873,451725.0,622905.0,897744.0,1121229.0,1428402.0
K01834,248776.0,523252.0,1171920.0,1170892.0,2478508.0
K03183,121735.0,168672.0,207828.0,241211.0,283128.0
K00426,184194.0,240286.0,258857.0,219820.0,206176.0
K00121,180072.0,229518.0,243540.0,250182.0,277119.0
K00383,219600.0,244800.0,289350.0,295650.0,378900.0
K00611,162992.0,262524.0,477954.0,827652.0,803938.0
K00817,174084.0,251336.0,424708.0,532576.0,768248.0
K00090,158436.0,290952.0,562788.0,620136.0,895212.0
K00748,187180.0,0.0,211246.0,199786.0,200932.0
K01933,172550.0,269150.0,428750.0,574700.0,878850.0
K01653,47328.0,0.0,0.0,135744.0,0.0
K03414,106144.0,0.0,0.0,0.0,0.0
K04338,68724.0,0.0,0.0,0.0,0.0
K01061,134231.0,167318.0,231071.0,241831.0,204171.0
K01223,240937.0,285005.0,391822.0,433495.0,542228.0
K07589,60480.0,91680.0,117120.0,148440.0,181200.0
K00297,149776.0,274392.0,541680.0,821104.0,938320.0
K00760,90246.0,134746.0,167676.0,220542.0,317730.0
K01008,175929.0,240124.0,299808.0,294256.0,332773.0
K00759,93330.0,129747.0,185562.0,246318.0,353190.0
K03667,227259.0,253396.0,382752.0,466479.0,586089.0
K03214,178365.0,206310.0,232185.0,267375.0,309120.0
K07771,114774.0,183372.0,172716.0,207570.0,167832.0
K09458,213934.0,320488.0,472885.0,565397.0,673603.0
K01284,353439.0,448098.0,554334.0,556377.0,625158.0
K03528,173968.0,212812.0,218788.0,224100.0,240700.0
K02798,335062.0,389844.0,384111.0,337610.0,214669.0
K00956,251750.0,503975.0,838850.0,1159000.0,1484850.0
K00788,112885.0,167323.0,256998.0,300253.0,363975.0
K01419,94336.0,113344.0,219824.0,179168.0,225808.0
K00540,157878.0,103782.0,93786.0,90552.0,77322.0
K03070,484738.0,609977.0,755939.0,812702.0,975783.0
K07026,145798.0,99457.0,67750.0,75067.0,60162.0
K03473,204120.0,231336.0,319032.0,337932.0,365148.0
K00147,226014.0,314418.0,327762.0,314835.0,304410.0
K13953,182448.0,0.0,0.0,0.0,0.0
K02298,365313.0,704769.0,1024335.0,1469208.0,2147457.0
K01089,196315.0,277255.0,441975.0,664915.0,790230.0
K00826,172422.0,367401.0,593280.0,978912.0,1027116.0
